time;Model Root/CTRL_VEH/DriverRequest [%]/Value;Model Root/STATUS_BAT/StateOfCharge [%]/Value;currentTime
8.190000;50.00;69.95;817.23
8.200000;50.00;69.95;818.32
8.210000;50.00;69.95;819.76
8.220000;50.00;69.95;820.53
8.230000;50.00;69.95;821.99
8.240000;50.00;69.95;822.14
8.250000;50.00;69.95;823.36
8.260000;50.00;69.95;825.02
8.270000;50.00;69.95;825.56
8.280000;50.00;69.95;826.64
8.290000;50.00;69.95;827.39
8.300000;50.00;69.95;828.03
8.310000;50.00;69.95;829.82
8.320000;50.00;69.95;830.05
8.330000;50.00;69.95;831.20
8.340000;50.00;69.95;832.27
8.350000;50.00;69.95;833.89
8.360000;50.00;69.95;834.86
8.370000;50.00;69.95;835.11
8.380000;50.00;69.95;836.09
8.390000;50.00;69.95;837.07
8.400000;50.00;69.95;838.85
8.410000;50.00;69.95;839.87
8.420000;50.00;69.95;841.01
8.430000;50.00;69.95;841.64
8.440000;50.00;69.95;842.14
8.450000;50.00;69.95;843.90
8.460000;50.00;69.95;844.56
8.470000;50.00;69.95;845.05
8.480000;50.00;69.95;846.97
8.490000;50.00;69.95;847.74
8.500000;50.00;69.95;848.53
8.510000;50.00;69.95;849.51
8.520000;50.00;69.95;850.83
8.530000;50.00;69.95;851.70
8.540000;50.00;69.95;852.72
8.550000;50.00;69.95;853.13
8.560000;50.00;69.95;854.93
8.570000;50.00;69.95;855.65
8.580000;50.00;69.95;856.35
8.590000;50.00;69.94;857.94
8.600000;50.00;69.94;858.24
8.610000;50.00;69.94;859.95
8.620000;50.00;69.94;860.58
8.630000;50.00;69.94;861.67
8.640000;50.00;69.94;862.57
8.650000;50.00;69.94;863.57
8.660000;50.00;69.94;864.19
8.670000;50.00;69.94;865.79
8.680000;50.00;69.94;866.42
8.690000;50.00;69.94;867.85
8.700000;50.00;69.94;868.75
8.710000;50.00;69.94;869.45
8.720000;50.00;69.94;870.88
8.730000;50.00;69.94;871.23
8.740000;50.00;69.94;872.79
8.750000;50.00;69.94;873.72
8.760000;50.00;69.94;874.21
8.770000;50.00;69.94;875.17
8.780000;50.00;69.94;876.29
8.790000;50.00;69.94;877.47
8.800000;50.00;69.94;878.12
8.810000;50.00;69.94;879.45
8.820000;50.00;69.94;880.37
8.830000;50.00;69.94;881.91
8.840000;50.00;69.94;882.52
8.850000;50.00;69.94;883.72
8.860000;50.00;69.94;884.07
8.870000;50.00;69.94;885.07
8.880000;50.00;69.94;886.76
8.890000;50.00;69.94;887.66
8.900000;50.00;69.94;888.77
8.910000;50.00;69.94;889.39
8.920000;50.00;69.94;890.24
8.930000;50.00;69.94;891.84
8.940000;50.00;69.94;892.57
8.950000;50.00;69.94;893.23
8.960000;50.00;69.94;894.68
8.970000;50.00;69.94;895.38
8.980000;50.00;69.94;896.82
8.990000;50.00;69.94;897.68
9.000000;50.00;69.94;898.14
9.010000;50.00;69.94;899.74
9.020000;50.00;69.94;900.50
9.030000;50.00;69.94;901.55
9.040000;50.00;69.94;902.05
9.050000;50.00;69.94;904.02
9.060000;50.00;69.94;905.02
9.070000;50.00;69.94;905.34
9.080000;50.00;69.94;906.25
9.090000;50.00;69.94;908.00
9.100000;50.00;69.94;908.38
9.110000;50.00;69.94;909.07
9.120000;50.00;69.94;910.86
9.130000;50.00;69.94;911.04
9.140000;50.00;69.94;912.42
9.150000;50.00;69.94;913.50
9.160000;50.00;69.94;914.58
9.170000;50.00;69.94;915.78
9.180000;50.00;69.94;916.96
9.190000;50.00;69.94;917.94
9.200000;50.00;69.94;918.70
9.210000;50.00;69.94;919.12
9.220000;50.00;69.94;920.96
9.230000;50.00;69.94;921.31
9.240000;50.00;69.94;922.05
9.250000;50.00;69.94;923.06
9.260000;50.00;69.94;924.86
9.270000;50.00;69.94;925.52
9.280000;50.00;69.94;926.32
9.290000;50.00;69.94;927.35
9.300000;50.00;69.94;928.91
9.310000;50.00;69.94;929.20
9.320000;50.00;69.94;930.87
9.330000;50.00;69.94;931.39
9.340000;50.00;69.94;932.31
9.350000;50.00;69.94;933.75
9.360000;50.00;69.94;934.60
9.370000;50.00;69.94;935.68
9.380000;50.00;69.94;936.85
9.390000;50.00;69.94;937.29
9.400000;50.00;69.94;938.04
9.410000;50.00;69.94;939.08
9.420000;50.00;69.94;940.87
9.430000;50.00;69.94;941.37
9.440000;50.00;69.94;942.30
9.450000;50.00;69.94;943.42
9.460000;50.00;69.94;944.77
9.470000;50.00;69.94;945.96
9.480000;50.00;69.94;946.73
9.490000;50.00;69.94;947.27
9.500000;50.00;69.94;948.43
9.510000;50.00;69.93;949.16
9.520000;50.00;69.93;950.39
9.530000;50.00;69.93;951.36
9.540000;50.00;69.93;952.74
9.550000;50.00;69.93;953.35
9.560000;50.00;69.93;954.64
9.570000;50.00;69.93;955.99
9.580000;50.00;69.93;956.72
9.590000;50.00;69.93;957.78
9.600000;50.00;69.93;958.82
9.610000;50.00;69.93;959.57
9.620000;50.00;69.93;960.08
9.630000;50.00;69.93;961.71
9.640000;50.00;69.93;962.82
9.650000;50.00;69.93;963.88
9.660000;50.00;69.93;964.58
9.670000;50.00;69.93;965.61
9.680000;50.00;69.93;966.67
9.690000;50.00;69.93;967.65
9.700000;50.00;69.93;968.45
9.710000;50.00;69.93;969.54
9.720000;50.00;69.93;970.88
9.730000;50.00;69.93;971.56
9.740000;50.00;69.93;972.61
9.750000;50.00;69.93;973.85
9.760000;50.00;69.93;974.59
9.770000;50.00;69.93;975.67
9.780000;50.00;69.93;976.94
9.790000;50.00;69.93;977.53
9.800000;50.00;69.93;978.63
9.810000;50.00;69.93;979.62
9.820000;50.00;69.93;980.76
9.830000;50.00;69.93;981.62
9.840000;50.00;69.93;982.40
9.850000;50.00;69.93;983.14
9.860000;50.00;69.93;984.08
9.870000;50.00;69.93;985.76
9.880000;50.00;69.93;986.92
9.890000;50.00;69.93;987.33
9.900000;50.00;69.93;988.11
9.910000;50.00;69.93;989.96
9.920000;50.00;69.93;990.67
9.930000;50.00;69.93;991.27
9.940000;50.00;69.93;992.26
9.950000;50.00;69.93;993.41
9.960000;50.00;69.93;994.25
9.970000;50.00;69.93;995.77
9.980000;50.00;69.93;997.00
9.990000;50.00;69.93;997.58
10.000000;50.00;69.93;998.73
10.010000;50.00;69.93;999.29
10.020000;50.00;69.93;1000.60
10.030000;50.00;69.93;1001.63
10.040000;50.00;69.93;1003.02
10.050000;50.00;69.93;1003.17
10.060000;50.00;69.93;1004.95
10.070000;50.00;69.93;1005.53
10.080000;50.00;69.93;1006.46
10.090000;50.00;69.93;1007.28
10.100000;50.00;69.93;1008.51
10.110000;50.00;69.93;1009.29
10.120000;50.00;69.93;1010.06
10.130000;50.00;69.93;1011.34
10.140000;50.00;69.93;1012.27
10.150000;50.00;69.93;1013.35
10.160000;50.00;69.93;1014.99
10.170000;50.00;69.93;1015.48
10.180000;50.00;69.93;1016.76
10.190000;50.00;69.93;1017.40
10.200000;50.00;69.93;1018.21
10.210000;50.00;69.93;1019.81
10.220000;50.00;69.93;1020.99
10.230000;50.00;69.93;1022.00
10.240000;50.00;69.93;1022.26
10.250000;50.00;69.93;1023.47
10.260000;50.00;69.93;1024.21
10.270000;50.00;69.93;1025.95
10.280000;50.00;69.93;1026.05
10.290000;50.00;69.93;1027.67
10.300000;50.00;69.93;1028.05
10.310000;50.00;69.93;1029.98
10.320000;50.00;69.93;1030.12
10.330000;50.00;69.93;1031.80
10.340000;50.00;69.93;1032.84
10.350000;50.00;69.93;1033.18
10.360000;50.00;69.93;1034.63
10.370000;50.00;69.93;1035.56
10.380000;50.00;69.93;1036.64
10.390000;50.00;69.93;1037.73
10.400000;50.00;69.93;1038.91
10.410000;50.00;69.93;1039.92
10.420000;50.00;69.92;1040.34
10.430000;50.00;69.92;1041.45
10.440000;50.00;69.92;1042.80
10.450000;50.00;69.92;1043.78
10.460000;50.00;69.92;1044.58
10.470000;50.00;69.92;1045.63
10.480000;50.00;69.92;1046.56
10.490000;50.00;69.92;1047.46
10.500000;50.00;69.92;1048.79
10.510000;50.00;69.92;1049.57
10.520000;50.00;69.92;1050.11
10.530000;50.00;69.92;1051.60
10.540000;50.00;69.92;1052.07
10.550000;50.00;69.92;1053.20
10.560000;50.00;69.92;1054.86
10.570000;50.00;69.92;1055.21
10.580000;50.00;69.92;1056.12
10.590000;50.00;69.92;1057.22
10.600000;50.00;69.92;1058.60
10.610000;50.00;69.92;1059.70
10.620000;50.00;69.92;1060.08
10.630000;50.00;69.92;1061.33
10.640000;50.00;69.92;1062.84
10.650000;50.00;69.92;1063.32
10.660000;50.00;69.92;1064.19
10.670000;50.00;69.92;1065.69
10.680000;50.00;69.92;1066.82
10.690000;50.00;69.92;1067.65
10.700000;50.00;69.92;1068.40
10.710000;50.00;69.92;1069.62
10.720000;50.00;69.92;1070.64
10.730000;50.00;69.92;1071.74
10.740000;50.00;69.92;1072.78
10.750000;50.00;69.92;1073.37
10.760000;50.00;69.92;1074.09
10.770000;50.00;69.92;1075.71
10.780000;50.00;69.92;1076.29
10.790000;50.00;69.92;1077.42
10.800000;50.00;69.92;1078.12
10.810000;50.00;69.92;1080.03
10.820000;50.00;69.92;1080.06
10.830000;50.00;69.92;1081.58
10.840000;50.00;69.92;1082.82
10.850000;50.00;69.92;1083.94
10.860000;50.00;69.92;1084.66
10.870000;50.00;69.92;1085.31
10.880000;50.00;69.92;1086.35
10.890000;50.00;69.92;1087.19
10.900000;50.00;69.92;1089.01
10.910000;50.00;69.92;1089.76
10.920000;50.00;69.92;1090.26
10.930000;50.00;69.92;1091.92
10.940000;50.00;69.92;1092.08
10.950000;50.00;69.92;1093.52
10.960000;50.00;69.92;1094.20
10.970000;50.00;69.92;1095.12
10.980000;50.00;69.92;1096.64
10.990000;50.00;69.92;1097.90
11.000000;50.00;69.92;1098.82
11.010000;50.00;69.92;1099.17
11.020000;50.00;69.92;1101.04
11.030000;50.00;69.92;1101.50
11.040000;50.00;69.92;1103.00
11.050000;50.00;69.92;1103.31
11.060000;50.00;69.92;1104.67
11.070000;50.00;69.92;1105.27
11.080000;50.00;69.92;1107.01
11.090000;50.00;69.92;1107.50
11.100000;50.00;69.92;1108.66
11.110000;50.00;69.92;1109.40
11.120000;50.00;69.92;1110.53
11.130000;50.00;69.92;1111.33
11.140000;50.00;69.92;1112.15
11.150000;50.00;69.92;1113.17
11.160000;50.00;69.92;1114.36
11.170000;50.00;69.92;1115.39
11.180000;50.00;69.92;1116.51
11.190000;50.00;69.92;1117.37
11.200000;50.00;69.92;1118.38
11.210000;50.00;69.92;1119.22
11.220000;50.00;69.92;1120.26
11.230000;50.00;69.92;1121.14
11.240000;50.00;69.92;1122.57
11.250000;50.00;69.92;1123.92
11.260000;50.00;69.92;1124.43
11.270000;50.00;69.92;1125.53
11.280000;50.00;69.92;1126.51
11.290000;50.00;69.92;1127.80
11.300000;50.00;69.92;1128.68
11.310000;50.00;69.92;1129.41
11.320000;50.00;69.91;1130.48
11.330000;50.00;69.91;1131.05
11.340000;50.00;69.91;1132.33
11.350000;50.00;69.91;1133.99
11.360000;50.00;69.91;1134.62
11.370000;50.00;69.91;1135.97
11.380000;50.00;69.91;1136.48
11.390000;50.00;69.91;1137.22
11.400000;50.00;69.91;1139.02
11.410000;50.00;69.91;1139.41
11.420000;50.00;69.91;1140.43
11.430000;50.00;69.91;1141.80
11.440000;50.00;69.91;1142.55
11.450000;50.00;69.91;1143.36
11.460000;50.00;69.91;1144.94
11.470000;50.00;69.91;1145.95
11.480000;50.00;69.91;1146.85
11.490000;50.00;69.91;1147.23
11.500000;50.00;69.91;1148.88
11.510000;50.00;69.91;1149.29
11.520000;50.00;69.91;1150.48
11.530000;50.00;69.91;1151.46
11.540000;50.00;69.91;1152.50
11.550000;50.00;69.91;1153.69
11.560000;50.00;69.91;1154.20
11.570000;50.00;69.91;1155.92
11.580000;50.00;69.91;1156.70
11.590000;50.00;69.91;1158.04
11.600000;0.00;69.91;1158.25
11.610000;0.00;69.91;1159.14
11.620000;0.00;69.91;1160.39
11.630000;0.00;69.91;1161.14
11.640000;0.00;69.91;1162.90
11.650000;0.00;69.91;1163.46
11.660000;0.00;69.91;1164.80
11.670000;0.00;69.91;1165.54
11.680000;0.00;69.91;1166.24
11.690000;0.00;69.91;1167.10
11.700000;0.00;69.91;1168.39
11.710000;0.00;69.91;1169.95
11.720000;0.00;69.91;1170.22
11.730000;0.00;69.91;1171.32
11.740000;0.00;69.91;1172.49
11.750000;0.00;69.91;1173.37
11.760000;0.00;69.91;1174.78
11.770000;0.00;69.91;1175.30
11.780000;0.00;69.91;1176.62
11.790000;0.00;69.91;1177.25
11.800000;0.00;69.91;1178.29
11.810000;0.00;69.91;1179.05
11.820000;0.00;69.91;1180.95
11.830000;0.00;69.91;1181.25
11.840000;0.00;69.91;1182.52
11.850000;0.00;69.91;1183.06
11.860000;0.00;69.91;1184.39
11.870000;0.00;69.91;1185.48
11.880000;0.00;69.91;1187.00
11.890000;0.00;69.91;1187.90
11.900000;0.00;69.91;1188.97
11.910000;0.00;69.91;1189.14
11.920000;0.00;69.91;1190.72
11.930000;0.00;69.91;1192.00
11.940000;0.00;69.91;1192.29
11.950000;0.00;69.91;1193.92
11.960000;0.00;69.91;1194.21
11.970000;0.00;69.91;1195.27
11.980000;0.00;69.91;1196.76
11.990000;0.00;69.91;1197.52
12.000000;0.00;69.91;1198.94
12.010000;0.00;69.91;1199.25
12.020000;0.00;69.91;1200.41
12.030000;0.00;69.91;1201.86
12.040000;0.00;69.91;1202.51
12.050000;0.00;69.91;1203.70
12.060000;0.00;69.91;1204.58
12.070000;0.00;69.91;1205.59
12.080000;0.00;69.91;1206.58
12.090000;0.00;69.91;1207.24
12.100000;0.00;69.91;1208.14
12.110000;0.00;69.91;1209.78
12.120000;0.00;69.91;1210.30
12.130000;0.00;69.91;1211.38
12.140000;0.00;69.91;1212.33
12.150000;0.00;69.91;1213.42
12.160000;0.00;69.91;1214.85
12.170000;0.00;69.91;1215.24
12.180000;0.00;69.91;1216.88
12.190000;0.00;69.91;1217.97
12.200000;0.00;69.91;1218.07
12.210000;0.00;69.90;1219.60
12.220000;0.00;69.90;1221.03
12.230000;0.00;69.90;1221.79
12.240000;0.00;69.90;1222.23
12.250000;0.00;69.90;1223.38
12.260000;0.00;69.90;1224.67
12.270000;0.00;69.90;1225.98
12.280000;0.00;69.90;1226.10
12.290000;0.00;69.90;1227.17
12.300000;0.00;69.90;1228.87
12.310000;0.00;69.90;1229.29
12.320000;0.00;69.90;1230.10
12.330000;0.00;69.90;1231.75
12.340000;0.00;69.90;1232.34
12.350000;0.00;69.90;1233.28
12.360000;0.00;69.90;1234.52
12.370000;0.00;69.90;1235.64
12.380000;0.00;69.90;1237.02
12.390000;0.00;69.90;1237.70
12.400000;0.00;69.90;1238.87
12.410000;0.00;69.90;1239.95
12.420000;0.00;69.90;1240.07
12.430000;0.00;69.90;1241.66
12.440000;0.00;69.90;1242.96
12.450000;0.00;69.90;1243.83
12.460000;0.00;69.90;1244.98
12.470000;0.00;69.90;1245.40
12.480000;0.00;69.90;1246.16
12.490000;0.00;69.90;1247.86
12.500000;0.00;69.90;1248.76
12.510000;0.00;69.90;1249.83
12.520000;0.00;69.90;1250.43
12.530000;0.00;69.90;1251.35
12.540000;0.00;69.90;1252.80
12.550000;0.00;69.90;1253.57
12.560000;0.00;69.90;1254.78
12.570000;0.00;69.90;1255.48
12.580000;0.00;69.90;1256.57
12.590000;0.00;69.90;1257.12
12.600000;0.00;69.90;1258.60
12.610000;0.00;69.90;1259.35
12.620000;0.00;69.90;1260.31
12.630000;0.00;69.90;1261.70
12.640000;0.00;69.90;1262.66
12.650000;0.00;69.90;1263.64
12.660000;0.00;69.90;1264.36
12.670000;0.00;69.90;1265.48
12.680000;0.00;69.90;1266.64
12.690000;0.00;69.90;1267.11
12.700000;0.00;69.90;1268.37
12.710000;0.00;69.90;1269.12
12.720000;0.00;69.90;1270.47
12.730000;0.00;69.90;1271.51
12.740000;0.00;69.90;1273.02
12.750000;0.00;69.90;1273.34
12.760000;0.00;69.90;1274.99
12.770000;0.00;69.90;1275.10
12.780000;0.00;69.90;1276.82
12.790000;0.00;69.90;1277.18
12.800000;0.00;69.90;1278.48
12.810000;0.00;69.90;1280.00
12.820000;0.00;69.90;1280.32
12.830000;0.00;69.90;1281.10
12.840000;0.00;69.90;1282.76
12.850000;0.00;69.90;1283.22
12.860000;0.00;69.90;1284.44
12.870000;0.00;69.90;1285.06
12.880000;0.00;69.90;1286.81
12.890000;0.00;69.90;1287.20
12.900000;0.00;69.90;1288.98
12.910000;0.00;69.90;1289.68
12.920000;0.00;69.90;1290.90
12.930000;0.00;69.90;1292.01
12.940000;0.00;69.90;1292.64
12.950000;0.00;69.90;1293.19
12.960000;0.00;69.90;1294.19
12.970000;0.00;69.90;1295.82
12.980000;0.00;69.90;1296.86
12.990000;0.00;69.90;1297.19
13.000000;0.00;69.90;1298.19
13.010000;0.00;69.90;1299.27
13.020000;0.00;69.90;1300.47
13.030000;0.00;69.90;1301.88
13.040000;0.00;69.90;1302.43
13.050000;0.00;69.90;1303.19
13.060000;0.00;69.90;1304.06
13.070000;0.00;69.90;1306.02
13.080000;0.00;69.90;1306.40
13.090000;0.00;69.89;1307.09
13.100000;0.00;69.89;1308.14
13.110000;0.00;69.89;1309.76
13.120000;0.00;69.89;1310.16
13.130000;0.00;69.89;1311.09
13.140000;0.00;69.89;1312.60
13.150000;0.00;69.89;1314.02
13.160000;0.00;69.89;1314.47
13.170000;0.00;69.89;1315.93
13.180000;0.00;69.89;1316.63
13.190000;0.00;69.89;1317.58
13.200000;0.00;69.89;1318.71
13.210000;0.00;69.89;1319.36
13.220000;0.00;69.89;1320.07
13.230000;0.00;69.89;1321.68
13.240000;0.00;69.89;1322.64
13.250000;0.00;69.89;1323.51
13.260000;0.00;69.89;1324.20
13.270000;0.00;69.89;1325.81
13.280000;0.00;69.89;1327.03
13.290000;0.00;69.89;1327.66
13.300000;0.00;69.89;1328.56
13.310000;0.00;69.89;1329.55
13.320000;0.00;69.89;1330.27
13.330000;0.00;69.89;1331.92
13.340000;0.00;69.89;1332.76
13.350000;0.00;69.89;1333.24
13.360000;0.00;69.89;1334.45
13.370000;0.00;69.89;1335.20
13.380000;0.00;69.89;1336.32
13.390000;0.00;69.89;1337.40
13.400000;0.00;69.89;1338.80
13.410000;0.00;69.89;1339.65
13.420000;0.00;69.89;1340.09
13.430000;0.00;69.89;1341.81
13.440000;0.00;69.89;1342.17
13.450000;0.00;69.89;1343.92
13.460000;0.00;69.89;1344.90
13.470000;0.00;69.89;1345.12
13.480000;0.00;69.89;1346.89
13.490000;0.00;69.89;1347.86
13.500000;0.00;69.89;1348.84
13.510000;0.00;69.89;1349.82
13.520000;0.00;69.89;1350.75
13.530000;0.00;69.89;1351.37
13.540000;0.00;69.89;1352.22
13.550000;0.00;69.89;1353.28
13.560000;0.00;69.89;1354.75
13.570000;0.00;69.89;1355.73
13.580000;0.00;69.89;1356.99
13.590000;0.00;69.89;1357.12
13.600000;0.00;69.89;1358.12
13.610000;0.00;69.89;1359.14
13.620000;0.00;69.89;1360.84
13.630000;0.00;69.89;1361.07
13.640000;0.00;69.89;1363.04
13.650000;0.00;69.89;1363.77
13.660000;0.00;69.89;1364.55
13.670000;0.00;69.89;1365.96
13.680000;0.00;69.89;1366.81
13.690000;0.00;69.89;1367.43
13.700000;0.00;69.89;1368.10
13.710000;0.00;69.89;1369.17
13.720000;0.00;69.89;1370.32
13.730000;0.00;69.89;1371.87
13.740000;0.00;69.89;1373.04
13.750000;0.00;69.89;1373.66
13.760000;0.00;69.89;1374.88
13.770000;0.00;69.89;1375.52
13.780000;0.00;69.89;1377.05
13.790000;0.00;69.89;1377.50
13.800000;0.00;69.89;1378.88
13.810000;0.00;69.89;1379.15
13.820000;0.00;69.89;1380.63
13.830000;0.00;69.89;1381.58
13.840000;0.00;69.89;1382.09
13.850000;0.00;69.89;1383.95
13.860000;0.00;69.89;1384.93
13.870000;0.00;69.89;1385.68
13.880000;0.00;69.89;1386.62
13.890000;0.00;69.89;1387.99
13.900000;0.00;69.89;1388.31
13.910000;0.00;69.89;1389.37
13.920000;0.00;69.89;1390.20
13.930000;0.00;69.89;1391.17
13.940000;0.00;69.89;1392.30
13.950000;0.00;69.89;1393.74
13.960000;0.00;69.88;1394.28
13.970000;0.00;69.88;1395.41
13.980000;0.00;69.88;1396.71
13.990000;0.00;69.88;1397.50
14.000000;0.00;69.88;1398.39
14.010000;0.00;69.88;1399.83
14.020000;0.00;69.88;1400.32
14.030000;0.00;69.88;1401.33
14.040000;0.00;69.88;1402.82
14.050000;0.00;69.88;1403.24
14.060000;0.00;69.88;1404.13
14.070000;0.00;69.88;1405.24
14.080000;0.00;69.88;1406.46
14.090000;0.00;69.88;1407.92
14.100000;0.00;69.88;1408.33
14.110000;0.00;69.88;1409.74
14.120000;0.00;69.88;1410.10
14.130000;0.00;69.88;1411.64
14.140000;0.00;69.88;1412.49
14.150000;0.00;69.88;1413.11
14.160000;0.00;69.88;1414.50
14.170000;0.00;69.88;1415.07
14.180000;0.00;69.88;1416.95
14.190000;0.00;69.88;1417.60
14.200000;0.00;69.88;1418.49
14.210000;0.00;69.88;1419.37
14.220000;0.00;69.88;1420.75
14.230000;0.00;69.88;1421.49
14.240000;0.00;69.88;1422.94
14.250000;0.00;69.88;1423.59
14.260000;0.00;69.88;1424.32
14.270000;0.00;69.88;1425.32
14.280000;0.00;69.88;1426.96
14.290000;0.00;69.88;1427.56
14.300000;0.00;69.88;1428.25
14.310000;0.00;69.88;1429.43
14.320000;0.00;69.88;1430.72
14.330000;0.00;69.88;1431.17
14.340000;0.00;69.88;1432.29
14.350000;0.00;69.88;1433.96
14.360000;0.00;69.88;1434.13
14.370000;0.00;69.88;1435.78
14.380000;0.00;69.88;1436.76
14.390000;0.00;69.88;1437.71
14.400000;0.00;69.88;1438.12
14.410000;0.00;69.88;1439.41
14.420000;0.00;69.88;1440.31
14.430000;0.00;69.88;1441.39
14.440000;0.00;69.88;1442.10
14.450000;0.00;69.88;1443.54
14.460000;0.00;69.88;1444.47
14.470000;0.00;69.88;1445.47
14.480000;0.00;69.88;1446.96
14.490000;0.00;69.88;1447.44
14.500000;0.00;69.88;1448.71
14.510000;0.00;69.88;1449.73
14.520000;0.00;69.88;1450.67
14.530000;0.00;69.88;1452.01
14.540000;0.00;69.88;1452.62
14.550000;0.00;69.88;1454.02
14.560000;0.00;69.88;1454.26
14.570000;0.00;69.88;1455.85
14.580000;0.00;69.88;1456.19
14.590000;0.00;69.88;1457.62
14.600000;0.00;69.88;1458.43
14.610000;0.00;69.88;1459.42
14.620000;0.00;69.88;1460.65
14.630000;0.00;69.88;1461.67
14.640000;0.00;69.88;1462.35
